PortfolioCode,Date,AllocationType,Position,Weight,,
VGS-AU,30-Jun-17,Tactical,IMCD.AMS,0.015690000,,
VGS-AU,30-Jun-17,Tactical,IMO.TSX,0.020400000,,
VGS-AU,30-Jun-17,Tactical,INCY.NAS,0.020000000,,
VGS-AU,30-Jun-17,Tactical,INDT.STO,0.012240000,,
VGS-AU,30-Jun-17,Tactical,INDU-A.STO,0.002090000,,
VGS-AU,30-Jun-17,Tactical,INDU-C.STO,0.013750000,,
VGS-AU,30-Jun-17,Tactical,INF.LSE,0.024200000,,
VGS-AU,30-Jun-17,Tactical,INGA.AMS,0.091920000,,
VGS-AU,30-Jun-17,Tactical,INTC.NAS,0.318350000,,
VGS-AU,30-Jun-17,Tactical,INTU.NAS,0.312130000,,
VGS-AU,30-Jun-17,Tactical,INVH.NYS,0.035600000,,
VGS-AU,30-Jun-17,Tactical,INW.MTA,0.007160000,,
VGS-AU,30-Jun-17,Tactical,IP.NYS,0.020940000,,
VGS-AU,30-Jun-17,Tactical,IPG.NYS,0.022320000,,
VGS-AU,30-Jun-17,Tactical,IPN.PAR,0.007840000,,
VGS-AU,30-Jun-17,Tactical,IQV.NYS,0.067080000,,
VGS-AU,30-Jun-17,Tactical,IR.NYS,0.057180000,,
VGS-AU,30-Jun-17,Tactical,IRM.NYS,0.034790000,,
VGS-AU,30-Jun-17,Tactical,ISP.MTA,0.085200000,,
VGS-AU,30-Jun-17,Tactical,ISRG.NAS,0.234490000,,
VGS-AU,30-Jun-17,Tactical,IT.NYS,0.063470000,,
VGS-AU,30-Jun-17,Tactical,ITRK.LSE,0.016500000,,
VGS-AU,30-Jun-17,Tactical,ITW.NYS,0.139400000,,
VGS-AU,30-Jun-17,Tactical,ITX.MAD,0.082890000,,
VGS-AU,30-Jun-17,Tactical,J.NYS,0.030170000,,
VGS-AU,30-Jun-17,Tactical,J36.SGX,0.011230000,,
VGS-AU,30-Jun-17,Tactical,JBHT.NAS,0.029200000,,
VGS-AU,30-Jun-17,Tactical,JCI.NYS,0.063520000,,
VGS-AU,30-Jun-17,Tactical,JD.LSE,0.006740000,,
VGS-AU,30-Jun-17,Tactical,JDEP.AMS,0.004570000,,
VGS-AU,30-Jun-17,Tactical,JKHY.NAS,0.021050000,,
VGS-AU,30-Jun-17,Tactical,JMT.LIS,0.011200000,,
VGS-AU,30-Jun-17,Tactical,JNJ.NYS,0.675160000,,
VGS-AU,30-Jun-17,Tactical,JNPR.NYS,0.020730000,,
VGS-AU,30-Jun-17,Tactical,JPM.NYS,0.894150000,,
VGS-AU,30-Jun-17,Tactical,K.NYS,0.026220000,,
VGS-AU,30-Jun-17,Tactical,K.NYS,0.011920000,,
VGS-AU,30-Jun-17,Tactical,KBC.BRU,0.029080000,,
VGS-AU,30-Jun-17,Tactical,KBX.ETR,0.008060000,,
VGS-AU,30-Jun-17,Tactical,KDP.NAS,0.058180000,,
VGS-AU,30-Jun-17,Tactical,KER.PAR,0.054830000,,
VGS-AU,30-Jun-17,Tactical,KESKOB.HEL,0.009810000,,
VGS-AU,30-Jun-17,Tactical,KEY.NYS,0.024270000,,
VGS-AU,30-Jun-17,Tactical,KEY.NYS,0.009250000,,
VGS-AU,30-Jun-17,Tactical,KEYS.NYS,0.048150000,,
VGS-AU,30-Jun-17,Tactical,KGF.LSE,0.009960000,,
VGS-AU,30-Jun-17,Tactical,KHC.NAS,0.056580000,,
VGS-AU,30-Jun-17,Tactical,KIM.NYS,0.023830000,,
VGS-AU,30-Jun-17,Tactical,KLAC.NAS,0.142740000,,
VGS-AU,30-Jun-17,Tactical,KMB.NYS,0.072460000,,
VGS-AU,30-Jun-17,Tactical,KMI.NYS,0.059970000,,
VGS-AU,30-Jun-17,Tactical,KMX.NYS,0.020110000,,
VGS-AU,30-Jun-17,Tactical,KNEBV.HEL,0.030100000,,
VGS-AU,30-Jun-17,Tactical,KNIN.SWX,0.032660000,,
VGS-AU,30-Jun-17,Tactical,KO.NYS,0.431320000,,
VGS-AU,30-Jun-17,Tactical,KOG.OSL,0.007900000,,
VGS-AU,30-Jun-17,Tactical,KPN.AMS,0.019850000,,
VGS-AU,30-Jun-17,Tactical,KR.NYS,0.055750000,,
VGS-AU,30-Jun-17,Tactical,KRX.DUB,0.022520000,,
VGS-AU,30-Jun-17,Tactical,KRZ.DUB,0.025090000,,
VGS-AU,30-Jun-17,Tactical,KVUE.NYS,0.063270000,,
VGS-AU,30-Jun-17,Tactical,L.NYS,0.027600000,,
VGS-AU,30-Jun-17,Tactical,L.NYS,0.024810000,,
VGS-AU,30-Jun-17,Tactical,LAND.LSE,0.011010000,,
VGS-AU,30-Jun-17,Tactical,LATO-B.STO,0.006510000,,
VGS-AU,30-Jun-17,Tactical,LDOS.NYS,0.025220000,,
VGS-AU,30-Jun-17,Tactical,LEG.ETR,0.010970000,,
VGS-AU,30-Jun-17,Tactical,LEN.NYS,0.066430000,,
VGS-AU,30-Jun-17,Tactical,LGEN.LSE,0.033790000,,
VGS-AU,30-Jun-17,Tactical,LH.NYS,0.034530000,,
VGS-AU,30-Jun-17,Tactical,LHA.ETR,0.009070000,,
VGS-AU,30-Jun-17,Tactical,LHX.NYS,0.069280000,,
VGS-AU,30-Jun-17,Tactical,LI.PAR,0.009880000,,
VGS-AU,30-Jun-17,Tactical,LIFCO-B.STO,0.010220000,,
VGS-AU,30-Jun-17,Tactical,LIN.NAS,0.348660000,,
VGS-AU,30-Jun-17,Tactical,LISN.SWX,0.022100000,,
VGS-AU,30-Jun-17,Tactical,LISP.SWX,0.023550000,,
VGS-AU,30-Jun-17,Tactical,LKQ.NAS,0.021820000,,
VGS-AU,30-Jun-17,Tactical,LLOY.LSE,0.060670000,,
VGS-AU,30-Jun-17,Tactical,LLY.NYS,0.919150000,,
VGS-AU,30-Jun-17,Tactical,LMT.NYS,0.169280000,,
VGS-AU,30-Jun-17,Tactical,LNT.NAS,0.021990000,,
VGS-AU,30-Jun-17,Tactical,LOGN.SWX,0.024770000,,
VGS-AU,30-Jun-17,Tactical,LONN.SWX,0.065290000,,
VGS-AU,30-Jun-17,Tactical,LOTB.BRU,0.005980000,,
VGS-AU,30-Jun-17,Tactical,LOW.NYS,0.216840000,,
VGS-AU,30-Jun-17,Tactical,LR.PAR,0.046130000,,
VGS-AU,30-Jun-17,Tactical,LRCX.NAS,0.192510000,,
VGS-AU,30-Jun-17,Tactical,LSEG.LSE,0.083460000,,
VGS-AU,30-Jun-17,Tactical,LULU.NAS,0.092340000,,
VGS-AU,30-Jun-17,Tactical,LUMI.TAE,0.020660000,,
VGS-AU,30-Jun-17,Tactical,LUND-B.STO,0.007070000,,
VGS-AU,30-Jun-17,Tactical,LUV.NYS,0.007930000,,
VGS-AU,30-Jun-17,Tactical,LVS.NYS,0.032570000,,
VGS-AU,30-Jun-17,Tactical,LW.NYS,0.026240000,,
VGS-AU,30-Jun-17,Tactical,LYB.NYS,0.043250000,,
VGS-AU,30-Jun-17,Tactical,LYV.NYS,0.025530000,,
VGS-AU,30-Jun-17,Tactical,M44U.SGX,0.007270000,,
VGS-AU,30-Jun-17,Tactical,MA.NYS,0.666960000,,
VGS-AU,30-Jun-17,Tactical,MAA.NYS,0.025760000,,
VGS-AU,30-Jun-17,Tactical,MAERSK-A.CSE,0.009110000,,
VGS-AU,30-Jun-17,Tactical,MAERSK-B.CSE,0.016560000,,
VGS-AU,30-Jun-17,Tactical,MAR.NAS,0.107150000,,
VGS-AU,30-Jun-17,Tactical,MAS.NYS,0.026570000,,
VGS-AU,30-Jun-17,Tactical,MB.MTA,0.013160000,,
VGS-AU,30-Jun-17,Tactical,MBG.ETR,0.097070000,,
VGS-AU,30-Jun-17,Tactical,MC.PAR,0.409190000,,
VGS-AU,30-Jun-17,Tactical,MCD.NYS,0.376590000,,
VGS-AU,30-Jun-17,Tactical,MCHP.NAS,0.082100000,,
VGS-AU,30-Jun-17,Tactical,MCK.NYS,0.118930000,,
VGS-AU,30-Jun-17,Tactical,MCO.NYS,0.114300000,,
VGS-AU,30-Jun-17,Tactical,MCY.NZ,0.005150000,,
VGS-AU,30-Jun-17,Tactical,MDLZ.NAS,0.180840000,,
VGS-AU,30-Jun-17,Tactical,MDT.NYS,0.205620000,,
VGS-AU,30-Jun-17,Tactical,MEL.NZ,0.007760000,,
VGS-AU,30-Jun-17,Tactical,MET.NYS,0.078010000,,
VGS-AU,30-Jun-17,Tactical,META.NAS,1.529860000,,
VGS-AU,30-Jun-17,Tactical,METSO.HEL,0.011880000,,
VGS-AU,30-Jun-17,Tactical,MFC.TSX,0.071800000,,
VGS-AU,30-Jun-17,Tactical,MG.TSX,0.027680000,,
VGS-AU,30-Jun-17,Tactical,MGM.NYS,0.021580000,,
VGS-AU,30-Jun-17,Tactical,MKC.NYS,0.030260000,,
VGS-AU,30-Jun-17,Tactical,MKTX.NAS,0.014770000,,
VGS-AU,30-Jun-17,Tactical,ML.PAR,0.040120000,,
VGS-AU,30-Jun-17,Tactical,MLM.NYS,0.055210000,,
VGS-AU,30-Jun-17,Tactical,MMC.NYS,0.169070000,,
VGS-AU,30-Jun-17,Tactical,MMM.NYS,0.091910000,,
VGS-AU,30-Jun-17,Tactical,MNDI.LSE,0.014120000,,
VGS-AU,30-Jun-17,Tactical,MNDY.NAS,0.009670000,,
VGS-AU,30-Jun-17,Tactical,MNG.LSE,0.011580000,,
VGS-AU,30-Jun-17,Tactical,MNST.NAS,0.076180000,,
VGS-AU,30-Jun-17,Tactical,MO.NYS,0.125930000,,
VGS-AU,30-Jun-17,Tactical,MOH.NYS,0.036830000,,
VGS-AU,30-Jun-17,Tactical,MONC.MTA,0.022690000,,
VGS-AU,30-Jun-17,Tactical,MOS.NYS,0.018190000,,
VGS-AU,30-Jun-17,Tactical,MOWI.OSL,0.014180000,,
VGS-AU,30-Jun-17,Tactical,MPC.NYS,0.116860000,,
VGS-AU,30-Jun-17,Tactical,MPWR.NAS,0.048510000,,
VGS-AU,30-Jun-17,Tactical,MRK.NYS,0.540800000,,
VGS-AU,30-Jun-17,Tactical,MRK.NYS,0.037650000,,
VGS-AU,30-Jun-17,Tactical,MRNA.NAS,0.057470000,,
VGS-AU,30-Jun-17,Tactical,MRO.NYS,0.024460000,,
VGS-AU,30-Jun-17,Tactical,MRO.NYS,0.017680000,,
VGS-AU,30-Jun-17,Tactical,MRU.TSX,0.021240000,,
VGS-AU,30-Jun-17,Tactical,MS.NYS,0.191280000,,
VGS-AU,30-Jun-17,Tactical,MSCI.NYS,0.083490000,,
VGS-AU,30-Jun-17,Tactical,MSFT.NAS,4.951190000,,
VGS-AU,30-Jun-17,Tactical,MSI.NYS,0.094020000,,
VGS-AU,30-Jun-17,Tactical,MT.AMS,0.024680000,,
VGS-AU,30-Jun-17,Tactical,MTB.NYS,0.040640000,,
VGS-AU,30-Jun-17,Tactical,MTCH.NAS,0.018860000,,
VGS-AU,30-Jun-17,Tactical,MTD.NYS,0.046430000,,
VGS-AU,30-Jun-17,Tactical,MTX.ETR,0.022360000,,
VGS-AU,30-Jun-17,Tactical,MU.NAS,0.166100000,,
VGS-AU,30-Jun-17,Tactical,MUV2.ETR,0.103490000,,
VGS-AU,30-Jun-17,Tactical,MZTF.TAE,0.010190000,,
VGS-AU,30-Jun-17,Tactical,N2IU.SGX,0.004690000,,
VGS-AU,30-Jun-17,Tactical,NA.TSX,0.045520000,,
VGS-AU,30-Jun-17,Tactical,NDAQ.NAS,0.035110000,,
VGS-AU,30-Jun-17,Tactical,NDSN.NAS,0.022910000,,
VGS-AU,30-Jun-17,Tactical,NEE.NYS,0.212270000,,
VGS-AU,30-Jun-17,Tactical,NEM-AU,0.070090000,,
VGS-AU,30-Jun-17,Tactical,NEM-AU,0.009760000,,
VGS-AU,30-Jun-17,Tactical,NESN.SWX,0.541220000,,
VGS-AU,30-Jun-17,Tactical,NESTE.HEL,0.026010000,,
VGS-AU,30-Jun-17,Tactical,NEXI.MTA,0.008360000,,
VGS-AU,30-Jun-17,Tactical,NFLX.NAS,0.441030000,,
VGS-AU,30-Jun-17,Tactical,NG.LSE,0.087750000,,
VGS-AU,30-Jun-17,Tactical,NHY.OSL,0.014240000,,
VGS-AU,30-Jun-17,Tactical,NI.NYS,0.018670000,,
VGS-AU,30-Jun-17,Tactical,NIBE-B.STO,0.016220000,,
VGS-AU,30-Jun-17,Tactical,NICE.TAE,0.022910000,,
VGS-AU,30-Jun-17,Tactical,NKE.NYS,0.219210000,,
VGS-AU,30-Jun-17,Tactical,NN.AMS,0.019360000,,
VGS-AU,30-Jun-17,Tactical,NOC.NYS,0.113030000,,
VGS-AU,30-Jun-17,Tactical,NOKIA.HEL,0.034800000,,
VGS-AU,30-Jun-17,Tactical,NOVN.SWX,0.376840000,,
VGS-AU,30-Jun-17,Tactical,NOVO-B.CSE,0.650080000,,
VGS-AU,30-Jun-17,Tactical,NOW.NYS,0.275830000,,
VGS-AU,30-Jun-17,Tactical,NRG.NYS,0.021380000,,
VGS-AU,30-Jun-17,Tactical,NSC.NYS,0.094300000,,
VGS-AU,30-Jun-17,Tactical,NTAP.NAS,0.032010000,,
VGS-AU,30-Jun-17,Tactical,NTGY.MAD,0.006100000,,
VGS-AU,30-Jun-17,Tactical,NTR.TSX,0.043510000,,
VGS-AU,30-Jun-17,Tactical,NTRS.NAS,0.029150000,,
VGS-AU,30-Jun-17,Tactical,NUE.NYS,0.081760000,,
VGS-AU,30-Jun-17,Tactical,NVDA.NAS,2.681380000,,
VGS-AU,30-Jun-17,Tactical,NVR.NYS,0.040400000,,
VGS-AU,30-Jun-17,Tactical,NWG.LSE,0.029090000,,
VGS-AU,30-Jun-17,Tactical,NWSA.NAS,0.016510000,,
VGS-AU,30-Jun-17,Tactical,NXPI.NAS,0.095750000,,
VGS-AU,30-Jun-17,Tactical,NXT-AU,0.023140000,,
VGS-AU,30-Jun-17,Tactical,NZYM-B.CSE,0.033220000,,
VGS-AU,30-Jun-17,Tactical,O.NYS,0.080140000,,
VGS-AU,30-Jun-17,Tactical,O39.SGX,0.057550000,,
VGS-AU,30-Jun-17,Tactical,OCDO.LSE,0.007020000,,
VGS-AU,30-Jun-17,Tactical,OCI.AMS,0.005250000,,
VGS-AU,30-Jun-17,Tactical,ODFL.NAS,0.067890000,,
VGS-AU,30-Jun-17,Tactical,OKE.NYS,0.070360000,,
VGS-AU,30-Jun-17,Tactical,OMC.NYS,0.031740000,,
VGS-AU,30-Jun-17,Tactical,OMV.WBO,0.011330000,,
VGS-AU,30-Jun-17,Tactical,ON.NAS,0.053880000,,
VGS-AU,30-Jun-17,Tactical,OR.PAR,0.060800000,,
VGS-AU,30-Jun-17,Tactical,ORA-AU,0.038930000,,
VGS-AU,30-Jun-17,Tactical,ORCL.NYS,0.323890000,,
VGS-AU,30-Jun-17,Tactical,ORK.OSL,0.009760000,,
VGS-AU,30-Jun-17,Tactical,ORLY.NAS,0.108830000,,
VGS-AU,30-Jun-17,Tactical,ORNBV.HEL,0.008670000,,
VGS-AU,30-Jun-17,Tactical,ORSTED.CSE,0.019150000,,
VGS-AU,30-Jun-17,Tactical,OTEX.TSX,0.021280000,,
VGS-AU,30-Jun-17,Tactical,OTIS.NYS,0.064330000,,
VGS-AU,30-Jun-17,Tactical,OXY.NYS,0.067450000,,
VGS-AU,30-Jun-17,Tactical,P911.ETR,0.017250000,,
VGS-AU,30-Jun-17,Tactical,PAH3.ETR,0.013960000,,
VGS-AU,30-Jun-17,Tactical,PANW.NAS,0.184270000,,
VGS-AU,30-Jun-17,Tactical,PARA.NAS,0.012820000,,
VGS-AU,30-Jun-17,Tactical,PAYC.NYS,0.018330000,,
VGS-AU,30-Jun-17,Tactical,PAYX.NAS,0.069470000,,
VGS-AU,30-Jun-17,Tactical,PCAR.NAS,0.092550000,,
VGS-AU,30-Jun-17,Tactical,PCG.NYS,0.060150000,,
VGS-AU,30-Jun-17,Tactical,PEAK.NYS,0.017920000,,
VGS-AU,30-Jun-17,Tactical,PEG.NYS,0.051180000,,
VGS-AU,30-Jun-17,Tactical,PEP.NAS,0.408860000,,
VGS-AU,30-Jun-17,Tactical,PFE.NYS,0.269750000,,
VGS-AU,30-Jun-17,Tactical,PFG.NAS,0.033710000,,
VGS-AU,30-Jun-17,Tactical,PG.NYS,0.653460000,,
VGS-AU,30-Jun-17,Tactical,PGHN.SWX,0.054510000,,
VGS-AU,30-Jun-17,Tactical,PGR.NYS,0.184160000,,
VGS-AU,30-Jun-17,Tactical,PH.NYS,0.105470000,,
VGS-AU,30-Jun-17,Tactical,PHIA.AMS,0.030080000,,
VGS-AU,30-Jun-17,Tactical,PHM.NYS,0.040530000,,
VGS-AU,30-Jun-17,Tactical,PHNX.LSE,0.008780000,,
VGS-AU,30-Jun-17,Tactical,PKG.NYS,0.026400000,,
VGS-AU,30-Jun-17,Tactical,PLD.NYS,0.206710000,,
VGS-AU,30-Jun-17,Tactical,PM.NYS,0.249000000,,
VGS-AU,30-Jun-17,Tactical,PNC.NYS,0.106130000,,
VGS-AU,30-Jun-17,Tactical,PNDORA.CSE,0.022170000,,
VGS-AU,30-Jun-17,Tactical,PNR.NYS,0.021570000,,
VGS-AU,30-Jun-17,Tactical,PODD.NAS,0.023490000,,
VGS-AU,30-Jun-17,Tactical,POLI.TAE,0.019220000,,
VGS-AU,30-Jun-17,Tactical,POOL.NAS,0.025320000,,
VGS-AU,30-Jun-17,Tactical,POW.TSX,0.029500000,,
VGS-AU,30-Jun-17,Tactical,PPG.NYS,0.058790000,,
VGS-AU,30-Jun-17,Tactical,PPL.NYS,0.034260000,,
VGS-AU,30-Jun-17,Tactical,PPL.NYS,0.033530000,,
VGS-AU,30-Jun-17,Tactical,PRU-AU,0.067170000,,
VGS-AU,30-Jun-17,Tactical,PRU-AU,0.050740000,,
VGS-AU,30-Jun-17,Tactical,PRX.AMS,0.077480000,,
VGS-AU,30-Jun-17,Tactical,PRY.MTA,0.020780000,,
VGS-AU,30-Jun-17,Tactical,PSA.NYS,0.079300000,,
VGS-AU,30-Jun-17,Tactical,PSN.LSE,0.010690000,,
VGS-AU,30-Jun-17,Tactical,PSON.LSE,0.014160000,,
VGS-AU,30-Jun-17,Tactical,PST.MTA,0.009760000,,
VGS-AU,30-Jun-17,Tactical,PSX.NYS,0.113430000,,
VGS-AU,30-Jun-17,Tactical,PTC.NAS,0.037920000,,
VGS-AU,30-Jun-17,Tactical,PUB.PAR,0.041190000,,
VGS-AU,30-Jun-17,Tactical,PUM.ETR,0.007860000,,
VGS-AU,30-Jun-17,Tactical,PWR.NYS,0.049790000,,
VGS-AU,30-Jun-17,Tactical,PXD.NYS,0.094530000,,
VGS-AU,30-Jun-17,Tactical,PYPL.NAS,0.112840000,,
VGS-AU,30-Jun-17,Tactical,QCOM.NAS,0.292430000,,
VGS-AU,30-Jun-17,Tactical,QIA.XET,0.016950000,,
VGS-AU,30-Jun-17,Tactical,QRVO.NAS,0.017190000,,
VGS-AU,30-Jun-17,Tactical,QSR.TSX,0.040070000,,
VGS-AU,30-Jun-17,Tactical,RAA.ETR,0.007310000,,
VGS-AU,30-Jun-17,Tactical,RACE.MTA,0.078150000,,
VGS-AU,30-Jun-17,Tactical,RAND.AMS,0.011290000,,
VGS-AU,30-Jun-17,Tactical,RCI.B.TSX,0.029760000,,
VGS-AU,30-Jun-17,Tactical,RCL.NYS,0.054750000,,
VGS-AU,30-Jun-17,Tactical,RCO.PAR,0.004280000,,
VGS-AU,30-Jun-17,Tactical,REC.MTA,0.010430000,,
VGS-AU,30-Jun-17,Tactical,RED-AU,0.011640000,,
VGS-AU,30-Jun-17,Tactical,REG.NAS,0.018380000,,
VGS-AU,30-Jun-17,Tactical,REGN.NAS,0.177600000,,
VGS-AU,30-Jun-17,Tactical,REL.LSE,0.138530000,,
VGS-AU,30-Jun-17,Tactical,REP.MAD,0.034040000,,
VGS-AU,30-Jun-17,Tactical,RF.NYS,0.031090000,,
VGS-AU,30-Jun-17,Tactical,RF.NYS,0.002290000,,
VGS-AU,30-Jun-17,Tactical,RHI.NYS,0.015070000,,
VGS-AU,30-Jun-17,Tactical,RHM.ETR,0.027060000,,
VGS-AU,30-Jun-17,Tactical,RI.PAR,0.059960000,,
VGS-AU,30-Jun-17,Tactical,RIO-AU,0.139230000,,
VGS-AU,30-Jun-17,Tactical,RJF.NYS,0.038600000,,
VGS-AU,30-Jun-17,Tactical,RKT.LSE,0.092120000,,
VGS-AU,30-Jun-17,Tactical,RMD-AU,0.049090000,,
VGS-AU,30-Jun-17,Tactical,RMS-AU,0.118670000,,
VGS-AU,30-Jun-17,Tactical,RNO.PAR,0.013190000,,
VGS-AU,30-Jun-17,Tactical,RO.SWX,0.017430000,,
VGS-AU,30-Jun-17,Tactical,ROCK-B.CSE,0.004320000,,
VGS-AU,30-Jun-17,Tactical,ROG.SWX,0.356720000,,
VGS-AU,30-Jun-17,Tactical,ROK.NYS,0.051190000,,
VGS-AU,30-Jun-17,Tactical,ROL.NYS,0.022260000,,
VGS-AU,30-Jun-17,Tactical,ROP.NAS,0.101450000,,
VGS-AU,30-Jun-17,Tactical,ROST.NAS,0.083640000,,
VGS-AU,30-Jun-17,Tactical,RR.LSE,0.056830000,,
VGS-AU,30-Jun-17,Tactical,RSG-AU,0.066910000,,
VGS-AU,30-Jun-17,Tactical,RTO.LSE,0.023120000,,
VGS-AU,30-Jun-17,Tactical,RTX.NYS,0.234090000,,
VGS-AU,30-Jun-17,Tactical,RVTY.NYS,0.023680000,,
VGS-AU,30-Jun-17,Tactical,RWE.ETR,0.041620000,,
VGS-AU,30-Jun-17,Tactical,RY.TSX,0.241960000,,
VGS-AU,30-Jun-17,Tactical,S51.SGX,0.005960000,,
VGS-AU,30-Jun-17,Tactical,S63.SGX,0.007950000,,
VGS-AU,30-Jun-17,Tactical,S68.SGX,0.010870000,,
VGS-AU,30-Jun-17,Tactical,SAAB-B.STO,0.008850000,,
VGS-AU,30-Jun-17,Tactical,SAF.PAR,0.113750000,,
VGS-AU,30-Jun-17,Tactical,SAGA-B.STO,0.008580000,,
VGS-AU,30-Jun-17,Tactical,SALM.OSL,0.006650000,,
VGS-AU,30-Jun-17,Tactical,SAMPO.HEL,0.033570000,,
VGS-AU,30-Jun-17,Tactical,SAN.PAR,0.203720000,,
VGS-AU,30-Jun-17,Tactical,SAN.PAR,0.115870000,,
VGS-AU,30-Jun-17,Tactical,SAND.STO,0.040240000,,
VGS-AU,30-Jun-17,Tactical,SAP.ETR,0.321780000,,
VGS-AU,30-Jun-17,Tactical,SAP.ETR,0.009450000,,
VGS-AU,30-Jun-17,Tactical,SBAC.NAS,0.042530000,,
VGS-AU,30-Jun-17,Tactical,SBRY.LSE,0.011040000,,
VGS-AU,30-Jun-17,Tactical,SBUX.NAS,0.188060000,,
VGS-AU,30-Jun-17,Tactical,SCA-B.STO,0.014690000,,
VGS-AU,30-Jun-17,Tactical,SCHN.SWX,0.011100000,,
VGS-AU,30-Jun-17,Tactical,SCHP.SWX,0.017080000,,
VGS-AU,30-Jun-17,Tactical,SCHW.NYS,0.166980000,,
VGS-AU,30-Jun-17,Tactical,SCMN.SWX,0.027270000,,
VGS-AU,30-Jun-17,Tactical,SDR-AU,0.006350000,,
VGS-AU,30-Jun-17,Tactical,SDZ.SWX,0.025410000,,
VGS-AU,30-Jun-17,Tactical,SE.NYS,0.024580000,,
VGS-AU,30-Jun-17,Tactical,SECU-B.STO,0.008490000,,
VGS-AU,30-Jun-17,Tactical,SEN-A.STO,0.040340000,,
VGS-AU,30-Jun-17,Tactical,SGE.LSE,0.027210000,,
VGS-AU,30-Jun-17,Tactical,SGO.PAR,0.057520000,,
VGS-AU,30-Jun-17,Tactical,SGRO.LSE,0.024350000,,
VGS-AU,30-Jun-17,Tactical,SGSN.SWX,0.024740000,,
VGS-AU,30-Jun-17,Tactical,SHB-A.STO,0.028280000,,
VGS-AU,30-Jun-17,Tactical,SHEL.LSE,0.365580000,,
VGS-AU,30-Jun-17,Tactical,SHL-AU,0.027990000,,
VGS-AU,30-Jun-17,Tactical,SHOP.TSX,0.170980000,,
VGS-AU,30-Jun-17,Tactical,SHW.NYS,0.130930000,,
VGS-AU,30-Jun-17,Tactical,SIE.ETR,0.243940000,,
VGS-AU,30-Jun-17,Tactical,SIGN.SWX,0.011580000,,
VGS-AU,30-Jun-17,Tactical,SIKA.SWX,0.075540000,,
VGS-AU,30-Jun-17,Tactical,SJM.NYS,0.024380000,,
VGS-AU,30-Jun-17,Tactical,SK.PAR,0.001700000,,
VGS-AU,30-Jun-17,Tactical,SK3.DUB,0.017280000,,
VGS-AU,30-Jun-17,Tactical,SKA-B.STO,0.010880000,,
VGS-AU,30-Jun-17,Tactical,SKF-B.STO,0.012050000,,
VGS-AU,30-Jun-17,Tactical,SLB.NYS,0.122370000,,
VGS-AU,30-Jun-17,Tactical,SLF.TSX,0.053740000,,
VGS-AU,30-Jun-17,Tactical,SLHN.SWX,0.037590000,,
VGS-AU,30-Jun-17,Tactical,SMIN.LSE,0.013410000,,
VGS-AU,30-Jun-17,Tactical,SN.LSE,0.021440000,,
VGS-AU,30-Jun-17,Tactical,SNA.NYS,0.027030000,,
VGS-AU,30-Jun-17,Tactical,SNPS.NAS,0.142880000,,
VGS-AU,30-Jun-17,Tactical,SO.NYS,0.133690000,,
VGS-AU,30-Jun-17,Tactical,SOBI.STO,0.010000000,,
VGS-AU,30-Jun-17,Tactical,SOF.BRU,0.006690000,,
VGS-AU,30-Jun-17,Tactical,SOON.SWX,0.029050000,,
VGS-AU,30-Jun-17,Tactical,SPG.NYS,0.080250000,,
VGS-AU,30-Jun-17,Tactical,SPGI.NYS,0.257410000,,
VGS-AU,30-Jun-17,Tactical,SPK-AU,0.010820000,,
VGS-AU,30-Jun-17,Tactical,SPSN.SWX,0.013510000,,
VGS-AU,30-Jun-17,Tactical,SPX.LSE,0.016720000,,
VGS-AU,30-Jun-17,Tactical,SRE.NYS,0.079640000,,
VGS-AU,30-Jun-17,Tactical,SREN.SWX,0.061300000,,
VGS-AU,30-Jun-17,Tactical,SRG.MTA,0.017320000,,
VGS-AU,30-Jun-17,Tactical,SRT3.ETR,0.016950000,,
VGS-AU,30-Jun-17,Tactical,SSE.LSE,0.041230000,,
VGS-AU,30-Jun-17,Tactical,STAN.LSE,0.032290000,,
VGS-AU,30-Jun-17,Tactical,STE.NYS,0.037900000,,
VGS-AU,30-Jun-17,Tactical,STERV.HEL,0.013130000,,
VGS-AU,30-Jun-17,Tactical,STJ.LSE,0.007960000,,
VGS-AU,30-Jun-17,Tactical,STLAM.MTA,0.054400000,,
VGS-AU,30-Jun-17,Tactical,STLD.NAS,0.033610000,,
VGS-AU,30-Jun-17,Tactical,STMN.SWX,0.030340000,,
VGS-AU,30-Jun-17,Tactical,STMPA.PAR,0.053920000,,
VGS-AU,30-Jun-17,Tactical,STT.NYS,0.041690000,,
VGS-AU,30-Jun-17,Tactical,STX-AU,0.029600000,,
VGS-AU,30-Jun-17,Tactical,STZ.NYS,0.071610000,,
VGS-AU,30-Jun-17,Tactical,SU.PAR,0.191000000,,
VGS-AU,30-Jun-17,Tactical,SU.PAR,0.076700000,,
VGS-AU,30-Jun-17,Tactical,SVT.LSE,0.015920000,,
VGS-AU,30-Jun-17,Tactical,SW.PAR,0.006150000,,
VGS-AU,30-Jun-17,Tactical,SWED-A.STO,0.030450000,,
VGS-AU,30-Jun-17,Tactical,SWK.NYS,0.025520000,,
VGS-AU,30-Jun-17,Tactical,SWKS.NAS,0.029660000,,
VGS-AU,30-Jun-17,Tactical,SY1.ETR,0.024660000,,
VGS-AU,30-Jun-17,Tactical,SYF.NYS,0.028760000,,
VGS-AU,30-Jun-17,Tactical,SYK.NYS,0.202350000,,
